CSHL_ID;CSHL_PREP_DATE;CSHL_PREP_USER_ID;CSHL_SALE_DATE;CSHL_SALE_USER_ID;CSHL_SUMMA;CSHL_PAID_SUMMA;CSHL_WAYPAYMENT;CSHL_CLI_ID;CSHL_FISKAL_ID;CSHL_STATUS;CSHL_ORDERNUMBER;CSHL_DISKT_ID;CSHL_ORDERCOMMENT;CSHL_CSHS_ID;CSHL_BEARER_NAME;CSHL_BEARER_TYPE;CSHL_FINANCELIST_ID;CSHL_FISKAL_V_ID;CSHL_FISKAL_NUMB;CSHL_STORNO_FISKAL;CSHL_STORNO_USER_ID;CSHL_STORNO_DATE;CSHL_STORNO_CSHL_ID;CSHL_BEARER_TRANZ_ID;CSHL_MANAGER_ID;CSHL_ADD_TNODID;CSHL_CLI_AMOUNT;CSHL_APPL_TYPE;CSHL_DISKT_COMMENT;CSHL_ACCOUNT_ID;CSHL_PREP_PSAL_ID;CSHL_PREP_DATE_END;CSHL_BONUS_TNODID;CSHL_BONUS_FINANCELIST_ID;CSHL_ORDERVIP;CSHL_ORG_ID;CSHL_PAYMENT_INFO;CSHL_WORK_STATUS;CSHL_BONUS_USE_FINANCELIST_ID;CSHL_REMOTE_PSAL_ID;CSHL_REMOTE_CSHS_ID;CSHL_REMOTE_DATE;CSHL_BONUS_INFO;CSHL_PREP_TMP_PSAL_ID;CSHL_REMOTE_DATE_CLI;CSHL_AGN_ID;CSHL_AGN_FINANCELIST_ID;
4101379;11/25/2018 8:03:29 PM;823048;11/25/2018 8:04:06 PM;823048;3000;0;1;;2387;0;179129 107_4101379;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101382;11/25/2018 8:03:35 PM;822963;11/25/2018 8:06:06 PM;822963;0;;4;;;0;179446 304_4101382;;;4087593;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;;;;;;;;;;;
4101384;11/25/2018 8:03:36 PM;822963;11/25/2018 8:08:44 PM;822963;0;;4;;;0;179451 303_4101384;;;4087218;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;12212022221;;;;;;;;;;
4101387;11/25/2018 8:08:02 PM;822963;11/25/2018 8:08:55 PM;822963;0;;4;;;0;179442 301_4101387;;;4087172;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;12212022221;;;;;;;;;;
4101389;11/25/2018 8:03:42 PM;847860;11/25/2018 8:03:54 PM;847860;2400;0;1;;6869;0;104_4101389;;;4086654;;;;;60000607;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101392;11/25/2018 8:03:43 PM;822963;11/25/2018 8:04:09 PM;822963;0;;4;;;0;179441 302_4101392;;;4087272;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;;;;;;;;;;;
4101394;11/25/2018 8:03:44 PM;1152278;11/25/2018 8:04:20 PM;1152278;1000;0;1;;3538;0;179119 106_4101394;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4101396;11/25/2018 8:03:50 PM;822959;11/25/2018 8:04:06 PM;822959;800;0;1;;6191;0;102_4101396;;;4086568;;;;;60001702;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101401;11/25/2018 8:04:01 PM;822971;11/25/2018 8:04:13 PM;822971;800;0;1;;2826;0;105_4101401;;;4086315;;;;;60000588;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101403;11/25/2018 8:04:08 PM;823048;11/25/2018 8:04:37 PM;823048;2000;0;1;;2388;0;179354 107_4101403;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101405;11/25/2018 8:04:08 PM;2231538;11/25/2018 8:04:19 PM;2231538;800;0;1;;7466;0;103_4101405;;;4086693;;;;;60001705;;;;;;;;;0;;61007;;;;;0;-1;;12112022221;;;;;;;;;;
4101407;11/25/2018 8:04:11 PM;24;11/25/2018 8:04:06 PM;24;200;;8;;;0;4101407;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101409;11/25/2018 8:04:16 PM;24;11/25/2018 8:04:11 PM;24;200;;8;;;0;4101409;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101411;11/25/2018 8:04:16 PM;847860;11/25/2018 8:04:27 PM;847860;1800;0;1;;6870;0;104_4101411;;;4086654;;;;;60000607;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101413;11/25/2018 8:04:21 PM;24;11/25/2018 8:04:16 PM;24;200;;8;;;0;4101413;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101415;11/25/2018 8:04:22 PM;822959;11/25/2018 8:04:37 PM;822959;800;0;1;;6192;0;102_4101415;;;4086568;;;;;60001702;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101417;11/25/2018 8:04:22 PM;1152278;11/25/2018 8:04:48 PM;1152278;1000;0;1;;3539;0;179093 106_4101417;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4101419;11/25/2018 8:04:26 PM;24;11/25/2018 8:04:21 PM;24;200;;8;;;0;4101419;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101423;11/25/2018 8:04:31 PM;24;11/25/2018 8:04:26 PM;24;900;;8;;;0;4101423;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101425;11/25/2018 8:04:33 PM;847860;11/25/2018 8:04:44 PM;847860;1800;0;1;;6871;0;104_4101425;;;4086654;;;;;60000607;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101427;11/25/2018 8:04:36 PM;24;11/25/2018 8:04:31 PM;24;900;;8;;;0;4101427;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101429;11/25/2018 8:04:40 PM;823048;11/25/2018 8:05:13 PM;823048;2000;0;1;;2389;0;179139 107_4101429;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101431;11/25/2018 8:04:41 PM;24;11/25/2018 8:04:36 PM;24;400;;8;;;0;4101431;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101433;11/25/2018 8:09:07 PM;822963;11/25/2018 8:10:00 PM;822963;0;;4;;;0;179444 301_4101433;;;4087172;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;12212022221;;;;;;;;;;
4101436;11/25/2018 8:04:50 PM;1152278;11/25/2018 8:05:17 PM;1152278;1000;0;1;;3540;0;179159 106_4101436;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4101439;11/25/2018 8:04:58 PM;822959;11/25/2018 8:05:14 PM;822959;1800;0;1;;6193;0;102_4101439;;;4086568;;;;;60001702;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101441;11/25/2018 8:04:59 PM;2231538;11/25/2018 8:05:12 PM;2231538;2400;0;1;;7467;0;103_4101441;;;4086693;;;;;60001705;;;;;;;;;0;;61007;;;;;0;-1;;12112022221;;;;;;;;;;
4101443;11/25/2018 8:05:06 PM;822963;11/25/2018 8:06:21 PM;822963;0;;4;;;0;179447 302_4101443;;;4087272;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;;;;;;;;;;;
4101445;11/25/2018 8:05:04 PM;822971;11/25/2018 8:06:08 PM;822971;5000;0;1;;2827;0;105_4101445;;;4086315;;;;;60000588;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101449;11/25/2018 8:05:18 PM;822959;11/25/2018 8:05:34 PM;822959;800;0;1;;6194;0;102_4101449;;;4086568;;;;;60001702;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101451;11/25/2018 8:05:18 PM;1152278;11/25/2018 8:06:03 PM;1152278;4000;0;1;;3541;0;179101 106_4101451;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4101453;11/25/2018 8:05:22 PM;823048;11/25/2018 8:05:50 PM;823048;2000;0;1;;2390;0;179158 107_4101453;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101455;11/25/2018 8:05:36 PM;24;11/25/2018 8:05:31 PM;24;400;;8;;;0;4101455;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101458;11/25/2018 8:06:04 PM;822963;11/25/2018 8:06:17 PM;822963;0;;4;;;0;179445 307_4101458;;;4088067;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;12212022221;;;;;;;;;;
4101460;11/25/2018 8:05:49 PM;2231538;11/25/2018 8:06:00 PM;2231538;1600;0;1;;7468;0;103_4101460;;;4086693;;;;;60001705;;;;;;;;;0;;61007;;;;;0;-1;;12112022221;;;;;;;;;;
4101462;11/25/2018 8:10:16 PM;822963;11/25/2018 8:11:21 PM;822963;0;;4;;;0;179448 301_4101462;;;4087172;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;12212022221;;;;;;;;;;
4101465;11/25/2018 8:06:01 PM;823048;11/25/2018 8:06:20 PM;823048;3000;0;1;;2391;0;179318 107_4101465;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101469;11/25/2018 8:06:06 PM;1152278;11/25/2018 8:06:47 PM;1152278;2000;0;1;;3542;0;179322 106_4101469;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4101471;11/25/2018 8:06:21 PM;24;11/25/2018 8:06:16 PM;24;400;;8;;;0;4101471;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101473;11/25/2018 8:06:27 PM;823048;11/25/2018 8:06:56 PM;823048;1000;0;1;;2392;0;179311 107_4101473;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101474;11/25/2018 8:06:26 PM;24;11/25/2018 8:06:21 PM;24;400;;8;;;0;4101474;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101477;11/25/2018 8:06:26 PM;822959;11/25/2018 8:06:42 PM;822959;1800;0;1;;6195;0;102_4101477;;;4086568;;;;;60001702;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101479;11/25/2018 8:06:31 PM;24;11/25/2018 8:06:26 PM;24;400;;8;;;0;4101479;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101481;11/25/2018 8:06:35 PM;822963;11/25/2018 8:08:09 PM;822963;0;;4;;;0;179449 302_4101481;;;4087272;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;;;;;;;;;;;
4101483;11/25/2018 8:06:38 PM;2231538;;;;0;;;;6;103_4101483;;;4086693;;;;;;;;;;;;;;0;;61007;;;;;0;-1;;;;;;;;;;;;
4101485;11/25/2018 8:06:40 PM;24;11/25/2018 8:06:36 PM;24;400;;8;;;0;4101485;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101487;11/25/2018 8:06:42 PM;847860;11/25/2018 8:07:18 PM;847860;7200;0;1;;6872;0;104_4101487;;;4086654;;;;;60000607;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101489;11/25/2018 8:06:43 PM;2231538;11/25/2018 8:06:56 PM;2231538;5400;0;1;;7469;0;103_4101489;;;4086693;;;;;60001705;;;;;;;;;0;;61007;;;;;0;-1;;12112022221;;;;;;;;;;
4101491;11/25/2018 8:06:46 PM;24;11/25/2018 8:06:41 PM;24;400;;8;;;0;4101491;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101494;11/25/2018 8:07:06 PM;822963;11/25/2018 8:13:05 PM;822963;0;;4;;;0;179456 307_4101494;;;4088067;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;12212022221;;;;;;;;;;
4101495;11/25/2018 8:06:48 PM;1152278;11/25/2018 8:07:33 PM;1152278;2000;0;1;;3543;0;179197 106_4101495;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4101500;11/25/2018 8:07:00 PM;823048;11/25/2018 8:07:32 PM;823048;2000;0;1;;2393;0;179225 107_4101500;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101502;11/25/2018 8:07:03 PM;822963;11/25/2018 8:08:52 PM;822963;0;;4;;;0;179452 304_4101502;;;4087593;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;;;;;;;;;;;
4101504;11/25/2018 8:11:33 PM;822963;11/25/2018 8:14:35 PM;822963;0;;4;;;0;179450 301_4101504;;;4087172;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;12212022221;;;;;;;;;;
4101506;11/25/2018 8:07:15 PM;2231538;11/25/2018 8:07:26 PM;2231538;800;0;1;;7470;0;103_4101506;;;4086693;;;;;60001705;;;;;;;;;0;;61007;;;;;0;-1;;12112022221;;;;;;;;;;
4101508;11/25/2018 8:07:20 PM;822959;11/25/2018 8:07:42 PM;822959;800;0;1;;6196;0;102_4101508;;;4086568;;;;;60001702;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101512;11/25/2018 8:07:39 PM;823048;11/25/2018 8:08:12 PM;823048;5000;0;1;;2394;0;179149 107_4101512;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101514;11/25/2018 8:07:37 PM;1152278;11/25/2018 8:08:03 PM;1152278;2000;0;1;;3544;0;179231 106_4101514;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4101517;11/25/2018 8:07:41 PM;847860;11/25/2018 8:08:13 PM;847860;7200;0;1;;6873;0;104_4101517;;;4086654;;;;;60000607;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101520;11/25/2018 8:07:43 PM;822959;11/25/2018 8:07:58 PM;822959;800;0;1;;6197;0;102_4101520;;;4086568;;;;;60001702;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101522;11/25/2018 8:07:45 PM;2231538;11/25/2018 8:07:58 PM;2231538;1600;0;1;;7471;0;103_4101522;;;4086693;;;;;60001705;;;;;;;;;0;;61007;;;;;0;-1;;12112022221;;;;;;;;;;
4101526;11/25/2018 8:08:06 PM;1152278;11/25/2018 8:08:40 PM;1152278;2000;0;1;;3545;0;179125 106_4101526;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4101528;11/25/2018 8:08:11 PM;823001;11/25/2018 8:08:21 PM;823001;1800;0;1;;7026;0;101_4101528;;;4086634;;;;;60000587;;;;;;;;;0;;61007;;;;;0;-1;;12112022221;;;;;;;;;;
4101530;11/25/2018 8:08:17 PM;823048;11/25/2018 8:09:09 PM;823048;3000;0;1;;2395;0;179103 107_4101530;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101537;11/25/2018 8:08:42 PM;1152278;11/25/2018 8:09:06 PM;1152278;2000;0;1;;3546;0;179118 106_4101537;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4101542;11/25/2018 8:08:58 PM;24;11/25/2018 8:08:58 PM;24;-900;;8;0;;4;;;;4085654;;;;;;;24;;;;;;;;;-1;;;;;;;;01;;;;;;;;;;
4101544;11/25/2018 8:09:01 PM;24;11/25/2018 8:09:01 PM;24;-900;;8;0;;4;;;;4085654;;;;;;;24;;;;;;;;;-1;;;;;;;;01;;;;;;;;;;
4101546;11/25/2018 8:09:08 PM;1152278;11/25/2018 8:10:10 PM;1152278;1500;0;2;;3547;0;179168 106_4101546;;;4086643;;1;;;60001268;;;;;;;;;0;;-1;;;;;0;;TypePK=3;;;;;;;;;;;;
4101548;11/25/2018 8:09:11 PM;24;11/25/2018 8:09:06 PM;24;900;;8;;;0;4101548;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101551;11/25/2018 8:09:12 PM;823048;11/25/2018 8:09:29 PM;823048;1000;0;1;;2396;0;179400 107_4101551;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101553;11/25/2018 8:09:09 PM;822971;11/25/2018 8:09:16 PM;822971;0;0;1;;;0;105_4101553;;;4086315;;;;;;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101555;11/25/2018 8:09:16 PM;24;11/25/2018 8:09:11 PM;24;900;;8;;;0;4101555;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101557;11/25/2018 8:09:21 PM;24;11/25/2018 8:09:16 PM;24;900;;8;;;0;4101557;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101559;11/25/2018 8:09:22 PM;822963;11/25/2018 8:13:10 PM;822963;0;;4;;;0;179457 304_4101559;;;4087593;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;;;;;;;;;;;
4101561;11/25/2018 8:09:26 PM;24;11/25/2018 8:09:21 PM;24;900;;8;;;0;4101561;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101564;11/25/2018 8:09:26 PM;24;11/25/2018 8:09:26 PM;24;-900;;8;0;;4;;;;4085654;;;;;;;24;;;;;;;;;-1;;;;;;;;01;;;;;;;;;;
4101566;11/25/2018 8:09:33 PM;823048;;;2000;0;2;;;6;179132 107_4101566;;;4089534;;;;;;;;;;;;;;0;;-1;;;;;0;;;00;;;;;;;;;;
4101568;11/25/2018 8:09:33 PM;847860;11/25/2018 8:09:49 PM;847860;1600;0;1;;6874;0;104_4101568;;;4086654;;;;;60000607;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101570;11/25/2018 8:09:31 PM;24;11/25/2018 8:09:31 PM;24;-900;;8;0;;4;;;;4085654;;;;;;;24;;;;;;;;;-1;;;;;;;;01;;;;;;;;;;
4101574;11/25/2018 8:09:47 PM;2231538;11/25/2018 8:10:07 PM;2231538;2600;0;1;;7472;0;103_4101574;;;4086693;;;;;60001705;;;;;;;;;0;;61007;;;;;0;-1;;12112022221;;;;;;;;;;
4101577;11/25/2018 8:09:59 PM;822959;11/25/2018 8:10:16 PM;822959;1600;0;1;;6198;0;102_4101577;;;4086568;;;;;60001702;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101582;11/25/2018 8:10:12 PM;1152278;11/25/2018 8:10:22 PM;1152278;1500;0;1;;3548;0;106_4101582;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4101584;11/25/2018 8:10:19 PM;822959;11/25/2018 8:10:34 PM;822959;800;0;1;;6199;0;102_4101584;;;4086568;;;;;60001702;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101587;11/25/2018 8:10:25 PM;24;11/25/2018 8:10:20 PM;24;400;;8;;;0;4101587;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101589;11/25/2018 8:14:52 PM;822963;11/25/2018 8:15:21 PM;822963;0;;4;;;0;179453 301_4101589;;;4087172;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;12212022221;;;;;;;;;;
4101591;11/25/2018 8:10:31 PM;24;11/25/2018 8:10:26 PM;24;400;;8;;;0;4101591;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101594;11/25/2018 8:10:34 PM;847860;11/25/2018 8:10:38 PM;847860;0;0;1;;;0;104_4101594;;;4086654;;;;;;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101596;11/25/2018 8:10:31 PM;24;11/25/2018 8:10:31 PM;24;-400;;8;0;;4;;;;4085654;;;;;;;24;;;;;;;;;-1;;;;;;;;01;;;;;;;;;;
4101601;11/25/2018 8:10:53 PM;823048;11/25/2018 8:11:22 PM;823048;3000;0;1;;2397;0;179113 107_4101601;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101603;11/25/2018 8:10:59 PM;847860;11/25/2018 8:11:15 PM;847860;800;0;1;;6875;0;104_4101603;;;4086654;;;;;60000607;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101605;11/25/2018 8:10:57 PM;1152278;11/25/2018 8:11:27 PM;1152278;2500;0;1;;3549;0;179165 106_4101605;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4101607;11/25/2018 8:11:02 PM;822959;11/25/2018 8:11:20 PM;822959;1600;0;1;;6200;0;102_4101607;;;4086568;;;;;60001702;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101609;11/25/2018 8:11:06 PM;822963;11/25/2018 8:11:19 PM;822963;0;;4;;;0;179454 303_4101609;;;4087218;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;12212022221;;;;;;;;;;
4101613;11/25/2018 8:11:25 PM;823048;11/25/2018 8:12:00 PM;823048;10000;0;1;;2398;0;179081 107_4101613;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101615;11/25/2018 8:11:28 PM;847860;11/25/2018 8:11:39 PM;847860;1800;0;1;;6876;0;104_4101615;;;4086654;;;;;60000607;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101617;11/25/2018 8:11:29 PM;1152278;11/25/2018 8:11:54 PM;1152278;2000;0;1;;3550;0;179164 106_4101617;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4101620;11/25/2018 8:11:40 PM;822963;11/25/2018 8:13:27 PM;822963;0;;4;;;0;179458 302_4101620;;;4087272;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;;;;;;;;;;;
4101623;11/25/2018 8:11:43 PM;822959;11/25/2018 8:12:10 PM;822959;3200;0;1;;6201;0;102_4101623;;;4086568;;;;;60001702;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101625;11/25/2018 8:11:45 PM;847860;11/25/2018 8:12:01 PM;847860;800;0;1;;6877;0;104_4101625;;;4086654;;;;;60000607;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101627;11/25/2018 8:11:46 PM;24;11/25/2018 8:11:42 PM;24;400;;8;;;0;4101627;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101629;11/25/2018 8:16:12 PM;822963;11/25/2018 8:16:51 PM;822963;0;;4;;;0;179455 301_4101629;;;4087172;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;12212022221;;;;;;;;;;
4101631;11/25/2018 8:11:56 PM;24;11/25/2018 8:11:51 PM;24;400;;8;;;0;4101631;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101633;11/25/2018 8:11:56 PM;1152278;11/25/2018 8:12:55 PM;1152278;6500;0;2;;3551;0;179109 106_4101633;;;4086643;;1;;;60001268;;;;;;;;;0;;-1;;;;;0;;TypePK=3;;;;;;;;;;;;
4101635;11/25/2018 8:12:01 PM;24;11/25/2018 8:11:56 PM;24;400;;8;;;0;4101635;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4101637;11/25/2018 8:12:03 PM;823048;11/25/2018 8:12:22 PM;823048;2500;0;1;;2399;0;179296 107_4101637;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101640;11/25/2018 8:12:23 PM;823048;11/25/2018 8:12:42 PM;823048;3000;0;1;;2400;0;179157 107_4101640;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101643;11/25/2018 8:12:27 PM;847860;11/25/2018 8:12:39 PM;847860;3600;0;1;;6878;0;104_4101643;;;4086654;;;;;60000607;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101648;11/25/2018 8:12:32 PM;822959;11/25/2018 8:13:15 PM;822959;3000;0;1;;6202;0;102_4101648;;;4086568;;;;;60001702;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101652;11/25/2018 8:12:44 PM;823048;11/25/2018 8:13:05 PM;823048;4500;0;1;;2401;0;179135 107_4101652;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101654;11/25/2018 8:12:45 PM;2231538;11/25/2018 8:13:19 PM;2231538;5200;0;1;;7473;0;103_4101654;;;4086693;;;;;60001705;;;;;;;;;0;;61007;;;;;0;-1;;12112022221;;;;;;;;;;
4101658;11/25/2018 8:12:58 PM;1152278;11/25/2018 8:13:28 PM;1152278;2000;0;1;;3552;0;179085 106_4101658;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4101659;11/25/2018 8:12:54 PM;24;11/25/2018 8:12:54 PM;24;-400;;8;0;;4;;;;4085654;;;;;;;24;;;;;;;;;-1;;;;;;;;01;;;;;;;;;;
4101662;11/25/2018 8:12:58 PM;823001;11/25/2018 8:13:01 PM;823001;0;0;1;;;0;101_4101662;;;4086634;;;;;;;;;;;;;;0;;61007;;;;;0;-1;;12112022221;;;;;;;;;;
4101665;11/25/2018 8:13:10 PM;823048;11/25/2018 8:13:30 PM;823048;1000;0;1;;2402;0;179147 107_4101665;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101667;11/25/2018 8:13:16 PM;822963;11/25/2018 8:15:24 PM;822963;0;;4;;;0;179461 303_4101667;;;4087218;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;12212022221;;;;;;;;;;
4101669;11/25/2018 8:13:21 PM;822963;11/25/2018 8:14:07 PM;822963;0;;4;;;0;179460 304_4101669;;;4087593;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;;;;;;;;;;;
4101671;11/25/2018 8:17:44 PM;822963;11/25/2018 8:18:13 PM;822963;0;;4;;;0;179459 301_4101671;;;4087172;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;12212022221;;;;;;;;;;
4101673;11/25/2018 8:13:22 PM;823001;;;;;;;;6;101_4101673;;;4086634;;;;;;;;;;;;;;0;;61007;;;;;0;-1;;;;;;;;;;;;
4101675;11/25/2018 8:13:32 PM;823048;11/25/2018 8:14:09 PM;823048;2000;0;1;;2403;0;179126 107_4101675;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4101677;11/25/2018 8:13:29 PM;1152278;11/25/2018 8:14:06 PM;1152278;1000;0;1;;3553;0;179203 106_4101677;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4101679;11/25/2018 8:13:33 PM;822959;11/25/2018 8:13:48 PM;822959;800;0;1;;6203;0;102_4101679;;;4086568;;;;;60001702;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
